652957|0.5,0.11,0.1,0.09,1.5
652953|0.15,1.5,1.56
652787|0.03,0.15,0.05,0.1
652786|1.59,0.1
653017|0.05,0.03,0.15,1.52
652960|0.06,0.4,0.09
652771|1
652827|2.45,1.5
653016|0.07,0.05,1.54,0.25
653022|1.64,1.5
653024|1.19,0.05,0.09,1,1
652779|0.1,1.5,0.2
652907|0.05,1.5
653069|0.25,1.52,1.52
652931|0.07,1.5,1.5,1.54,1.54
653005|1.54,0.07
652923|0.08,0.08,1.57,0.08,1.54
652959|1.54,2.05,0.25,0.2
652775|1,0.05
652964|0.1,0.2,0.25
652790|0.07,1.7,1.76,0.1
652830|0.07,1.5
652772|0.04,0.05,1.5
652921|0.15,1.58,1
652914|0.05,0.06,0.2
652782|1,0.03,1.79
652868|0.05,1.52,0.07
652864|0.25,1.5,1
653001|1.65,1.5,1.54
652776|0.05,0.15,1
652831|0.06,0.1,0.05,1.5
652967|1.5,0.04,0.02,1.51
652829|0.08,1,1.64,0.1,1.52
652841|1,1.56
652866|0.04,1.5,0.05
652963|1,0.04,0.05,0.01
652871|0.05,0.1,0.15,1.53
652908|1.57,0.04,0.01,0.15
652773|0.15,1.54,0.1,1.5
652966|0.04,0.2,0.07,0.07
653009|0.04,0.05,0.2,0.05,0.03
653013|0.04,0.05
652825|0.05,0.01,0.1,0.01
